time,open,high,low,close,tick_volume,spread,real_volume
2025-09-11 21:00:00,1.35707,1.35724,1.35696,1.3572,171,2,0
2025-09-11 21:03:00,1.3571900000000001,1.35739,1.35716,1.35738,243,2,0
2025-09-11 21:06:00,1.35739,1.35748,1.35724,1.3573,185,2,0
2025-09-11 21:09:00,1.35731,1.35752,1.35727,1.35748,231,2,0
2025-09-11 21:12:00,1.35743,1.3574899999999999,1.3572899999999999,1.35744,221,2,0
2025-09-11 21:15:00,1.35743,1.35754,1.35735,1.35748,218,2,0
2025-09-11 21:18:00,1.35747,1.3575300000000001,1.35731,1.35737,247,2,0
2025-09-11 21:21:00,1.35738,1.35748,1.35732,1.35745,160,2,0
2025-09-11 21:24:00,1.35744,1.3576,1.35739,1.35745,201,2,0
2025-09-11 21:27:00,1.35746,1.35759,1.35745,1.3574899999999999,145,2,0
2025-09-11 21:30:00,1.3574899999999999,1.35757,1.35742,1.35747,165,2,0
2025-09-11 21:33:00,1.35747,1.35761,1.35734,1.35736,204,2,0
2025-09-11 21:36:00,1.35738,1.3574899999999999,1.35724,1.35739,178,2,0
2025-09-11 21:39:00,1.35738,1.35767,1.35734,1.35763,152,2,0
2025-09-11 21:42:00,1.35767,1.35775,1.35748,1.35757,231,2,0
2025-09-11 21:45:00,1.3575599999999999,1.35769,1.35754,1.35766,117,2,0
2025-09-11 21:48:00,1.35765,1.3578700000000001,1.35765,1.35782,137,2,0
2025-09-11 21:51:00,1.35779,1.35813,1.3577,1.35812,164,2,0
2025-09-11 21:54:00,1.3580999999999999,1.3580999999999999,1.35793,1.35801,215,2,0
2025-09-11 21:57:00,1.35803,1.35821,1.3578999999999999,1.3578999999999999,193,2,0
2025-09-11 22:00:00,1.35789,1.35802,1.3577,1.35786,203,2,0
2025-09-11 22:03:00,1.35784,1.35801,1.35778,1.35797,195,2,0
2025-09-11 22:06:00,1.35797,1.3581699999999999,1.35797,1.3581400000000001,204,2,0
2025-09-11 22:09:00,1.35815,1.35816,1.35791,1.35796,215,2,0
2025-09-11 22:12:00,1.35795,1.35799,1.35786,1.35793,140,2,0
2025-09-11 22:15:00,1.35792,1.35807,1.35792,1.35803,163,2,0
2025-09-11 22:18:00,1.35802,1.35807,1.35795,1.358,153,2,0
2025-09-11 22:21:00,1.35799,1.35804,1.3578999999999999,1.3578999999999999,132,2,0
2025-09-11 22:24:00,1.35791,1.35809,1.35784,1.35791,172,2,0
2025-09-11 22:27:00,1.3578999999999999,1.35791,1.35779,1.35785,139,2,0
2025-09-11 22:30:00,1.35786,1.35789,1.35768,1.35779,187,2,0
2025-09-11 22:33:00,1.3578000000000001,1.35799,1.3578000000000001,1.35782,119,2,0
2025-09-11 22:36:00,1.3578299999999999,1.3578999999999999,1.35772,1.35782,157,2,0
2025-09-11 22:39:00,1.3578299999999999,1.35799,1.35778,1.3578700000000001,132,2,0
2025-09-11 22:42:00,1.35788,1.3578999999999999,1.35776,1.3578000000000001,145,2,0
2025-09-11 22:45:00,1.35781,1.3578299999999999,1.35772,1.35778,81,2,0
2025-09-11 22:48:00,1.35779,1.35801,1.35777,1.35801,125,2,0
2025-09-11 22:51:00,1.35799,1.35802,1.35789,1.35794,191,2,0
2025-09-11 22:54:00,1.35795,1.35796,1.35779,1.35786,206,2,0
2025-09-11 22:57:00,1.35785,1.35795,1.35776,1.35777,160,2,0
2025-09-11 23:00:00,1.35778,1.35784,1.35774,1.35777,125,2,0
2025-09-11 23:03:00,1.35777,1.35793,1.35777,1.35782,120,2,0
2025-09-11 23:06:00,1.35781,1.35793,1.35777,1.35789,102,2,0
2025-09-11 23:09:00,1.35788,1.35802,1.35782,1.35796,129,2,0
2025-09-11 23:12:00,1.35797,1.358,1.35786,1.358,136,2,0
2025-09-11 23:15:00,1.35799,1.358,1.3578000000000001,1.3578299999999999,92,2,0
2025-09-11 23:18:00,1.35782,1.3578299999999999,1.35767,1.35769,112,2,0
2025-09-11 23:21:00,1.3577,1.35771,1.35761,1.35766,50,2,0
2025-09-11 23:24:00,1.35767,1.35771,1.35765,1.35766,64,2,0
2025-09-11 23:27:00,1.35769,1.35772,1.35762,1.35764,72,2,0
2025-09-11 23:30:00,1.35763,1.3578000000000001,1.35761,1.3577,126,2,0
2025-09-11 23:33:00,1.35769,1.35773,1.35759,1.35763,60,2,0
2025-09-11 23:36:00,1.35762,1.35786,1.35762,1.35779,146,2,0
2025-09-11 23:39:00,1.3578000000000001,1.35782,1.35771,1.35774,56,2,0
2025-09-11 23:42:00,1.35775,1.3578700000000001,1.35774,1.35786,100,10,0
2025-09-11 23:45:00,1.35786,1.35789,1.35767,1.35774,800,10,0
