time,open,high,low,close,tick_volume,spread,real_volume
2025-09-11 21:00:00,1.38397,1.38398,1.38366,1.38367,103,2,0
2025-09-11 21:03:00,1.38368,1.38373,1.38348,1.38348,98,2,0
2025-09-11 21:06:00,1.38347,1.38351,1.38327,1.38342,141,2,0
2025-09-11 21:09:00,1.38343,1.38343,1.38328,1.38335,90,2,0
2025-09-11 21:12:00,1.38336,1.3835,1.38336,1.38347,69,2,0
2025-09-11 21:15:00,1.38346,1.38353,1.38334,1.38351,85,2,0
2025-09-11 21:18:00,1.38352,1.3835899999999999,1.38343,1.38358,98,2,0
2025-09-11 21:21:00,1.3835899999999999,1.3835899999999999,1.38338,1.38341,64,2,0
2025-09-11 21:24:00,1.38341,1.38348,1.38338,1.38344,68,2,0
2025-09-11 21:27:00,1.38344,1.38348,1.38337,1.38342,117,2,0
2025-09-11 21:30:00,1.38341,1.38365,1.38337,1.38364,111,2,0
2025-09-11 21:33:00,1.38362,1.38388,1.3836,1.38387,90,2,0
2025-09-11 21:36:00,1.38385,1.38385,1.38369,1.38377,72,2,0
2025-09-11 21:39:00,1.38378,1.38379,1.38354,1.38365,71,2,0
2025-09-11 21:42:00,1.38364,1.38389,1.3835899999999999,1.38384,147,2,0
2025-09-11 21:45:00,1.38385,1.38385,1.38367,1.38369,70,2,0
2025-09-11 21:48:00,1.3837,1.3837,1.38354,1.3835899999999999,93,2,0
2025-09-11 21:51:00,1.3836,1.3837,1.38347,1.38349,89,2,0
2025-09-11 21:54:00,1.3835,1.38362,1.38346,1.38355,104,2,0
2025-09-11 21:57:00,1.38354,1.38373,1.38348,1.38372,130,2,0
2025-09-11 22:00:00,1.38371,1.38382,1.38361,1.38361,102,2,0
2025-09-11 22:03:00,1.3836,1.38362,1.38339,1.38342,83,2,0
2025-09-11 22:06:00,1.38343,1.38344,1.38314,1.38336,133,2,0
2025-09-11 22:09:00,1.38336,1.38351,1.38336,1.3835,77,2,0
2025-09-11 22:12:00,1.3835,1.38361,1.38347,1.3836,98,2,0
2025-09-11 22:15:00,1.38361,1.3836300000000001,1.38351,1.3835600000000001,114,2,0
2025-09-11 22:18:00,1.38355,1.38371,1.38354,1.38371,91,2,0
2025-09-11 22:21:00,1.38373,1.3838599999999999,1.38371,1.38384,81,2,0
2025-09-11 22:24:00,1.3838300000000001,1.38399,1.38379,1.38396,86,2,0
2025-09-11 22:27:00,1.38397,1.384,1.3839299999999999,1.38395,94,2,0
2025-09-11 22:30:00,1.38396,1.38401,1.38391,1.38392,84,2,0
2025-09-11 22:33:00,1.38391,1.38397,1.38387,1.38397,73,2,0
2025-09-11 22:36:00,1.38398,1.3841,1.38398,1.38405,73,2,0
2025-09-11 22:39:00,1.38406,1.38427,1.38406,1.38425,84,2,0
2025-09-11 22:42:00,1.38422,1.3843,1.3841700000000001,1.3841999999999999,50,2,0
2025-09-11 22:45:00,1.38421,1.38421,1.38407,1.38407,39,2,0
2025-09-11 22:48:00,1.38408,1.38408,1.3835899999999999,1.3836,108,2,0
2025-09-11 22:51:00,1.3835899999999999,1.38371,1.38337,1.3834,152,2,0
2025-09-11 22:54:00,1.38341,1.38348,1.38327,1.38328,80,2,0
2025-09-11 22:57:00,1.38327,1.3832900000000001,1.38296,1.3832200000000001,224,2,0
2025-09-11 23:00:00,1.38323,1.38328,1.38308,1.3832200000000001,110,2,0
2025-09-11 23:03:00,1.38321,1.3833199999999999,1.38314,1.38331,52,2,0
2025-09-11 23:06:00,1.3833199999999999,1.38333,1.38313,1.38317,75,2,0
2025-09-11 23:09:00,1.38316,1.38323,1.38308,1.3832200000000001,58,2,0
2025-09-11 23:12:00,1.3832200000000001,1.3833199999999999,1.38321,1.3833,65,2,0
2025-09-11 23:15:00,1.38331,1.38334,1.3832900000000001,1.38331,48,2,0
2025-09-11 23:18:00,1.38333,1.38338,1.38326,1.3833199999999999,80,2,0
2025-09-11 23:21:00,1.3833199999999999,1.38338,1.3832,1.38323,51,2,0
2025-09-11 23:24:00,1.3832200000000001,1.38323,1.38301,1.38323,66,2,0
2025-09-11 23:27:00,1.3832200000000001,1.3832200000000001,1.38309,1.38319,59,2,0
2025-09-11 23:30:00,1.3832,1.38335,1.38316,1.38335,138,2,0
2025-09-11 23:33:00,1.38334,1.38342,1.3833,1.38331,93,2,0
2025-09-11 23:36:00,1.3833,1.38333,1.38321,1.38333,75,2,0
2025-09-11 23:39:00,1.3833199999999999,1.38333,1.38317,1.38317,38,2,0
2025-09-11 23:42:00,1.38316,1.38317,1.38308,1.38309,19,11,0
2025-09-11 23:45:00,1.38305,1.3836300000000001,1.38305,1.3836300000000001,98,16,0
2025-09-11 23:48:00,1.3836300000000001,1.38371,1.3832900000000001,1.38338,183,9,0
2025-09-11 23:51:00,1.38335,1.38347,1.38328,1.3832900000000001,118,12,0
2025-09-11 23:54:00,1.38328,1.3832900000000001,1.3829799999999999,1.3829799999999999,148,12,0
2025-09-11 23:57:00,1.38301,1.38334,1.38299,1.38309,73,24,0
2025-09-12 00:00:00,1.38304,1.38311,1.38304,1.3831,7,36,0
2025-09-12 00:03:00,1.38306,1.3831,1.38306,1.3831,2,69,0
2025-09-12 00:12:00,1.38311,1.38319,1.3831,1.3831,14,60,0
2025-09-12 00:15:00,1.3831,1.3831,1.38307,1.38307,3,69,0
2025-09-12 00:18:00,1.3829,1.3829099999999999,1.38287,1.38287,3,92,0
2025-09-12 00:21:00,1.38287,1.38289,1.38285,1.38285,4,98,0
2025-09-12 00:24:00,1.38283,1.38284,1.38275,1.38284,16,100,0
2025-09-12 00:27:00,1.38285,1.38306,1.38277,1.38306,146,74,0
2025-09-12 00:30:00,1.38304,1.38314,1.38299,1.38313,24,59,0
2025-09-12 00:33:00,1.38314,1.38321,1.38314,1.38321,8,56,0
2025-09-12 00:36:00,1.38321,1.3832499999999999,1.38321,1.3832499999999999,6,55,0
2025-09-12 00:39:00,1.38326,1.3833,1.38326,1.38328,12,52,0
2025-09-12 00:42:00,1.3832900000000001,1.38331,1.3832499999999999,1.38327,15,51,0
2025-09-12 00:45:00,1.38326,1.3833,1.38326,1.3833,15,52,0
2025-09-12 00:48:00,1.3832900000000001,1.38331,1.38328,1.3833,7,54,0
2025-09-12 00:51:00,1.3833,1.38334,1.38324,1.38331,18,53,0
2025-09-12 00:54:00,1.38327,1.38331,1.38312,1.38327,19,55,0
2025-09-12 00:57:00,1.38328,1.3833199999999999,1.38328,1.3832900000000001,27,59,0
2025-09-12 01:00:00,1.3832900000000001,1.38334,1.38292,1.38311,73,5,0
2025-09-12 01:03:00,1.38312,1.38324,1.3831,1.38324,10,5,0
2025-09-12 01:06:00,1.38323,1.38324,1.38319,1.38321,8,5,0
2025-09-12 01:09:00,1.3832200000000001,1.38333,1.3832200000000001,1.3832900000000001,16,5,0
