time,open,high,low,close,tick_volume,spread,real_volume
2025-09-11 21:00:00,1.17318,1.17337,1.17307,1.17334,106,0,0
2025-09-11 21:03:00,1.1733500000000001,1.1733500000000001,1.17321,1.1733500000000001,117,0,0
2025-09-11 21:06:00,1.17334,1.17346,1.17327,1.17334,120,0,0
2025-09-11 21:09:00,1.1733500000000001,1.17362,1.17334,1.17354,121,0,0
2025-09-11 21:12:00,1.17352,1.17352,1.17331,1.17331,120,0,0
2025-09-11 21:15:00,1.17332,1.1734,1.17327,1.17332,98,0,0
2025-09-11 21:18:00,1.17331,1.17337,1.17321,1.17325,81,0,0
2025-09-11 21:21:00,1.17323,1.1733500000000001,1.17323,1.17333,80,0,0
2025-09-11 21:24:00,1.17332,1.17337,1.17323,1.17329,109,0,0
2025-09-11 21:27:00,1.17329,1.17339,1.17326,1.1733,74,0,0
2025-09-11 21:30:00,1.17331,1.17336,1.17326,1.17327,93,0,0
2025-09-11 21:33:00,1.17329,1.1733500000000001,1.17315,1.17318,122,0,0
2025-09-11 21:36:00,1.17319,1.17333,1.17318,1.17331,88,0,0
2025-09-11 21:39:00,1.17329,1.17348,1.17328,1.17343,61,0,0
2025-09-11 21:42:00,1.17346,1.17351,1.1733,1.17333,72,0,0
2025-09-11 21:45:00,1.17334,1.1734499999999999,1.17333,1.17341,66,0,0
2025-09-11 21:48:00,1.1734,1.17363,1.1734,1.17361,78,0,0
2025-09-11 21:51:00,1.1736,1.17383,1.17354,1.17383,70,0,0
2025-09-11 21:54:00,1.17382,1.17382,1.17363,1.1736900000000001,78,0,0
2025-09-11 21:57:00,1.17372,1.17379,1.17355,1.17355,98,0,0
2025-09-11 22:00:00,1.17356,1.17359,1.17338,1.17358,130,0,0
2025-09-11 22:03:00,1.1736,1.17375,1.17353,1.17371,78,0,0
2025-09-11 22:06:00,1.1736900000000001,1.17388,1.1736900000000001,1.17384,78,0,0
2025-09-11 22:09:00,1.17383,1.17386,1.17365,1.1736900000000001,138,0,0
2025-09-11 22:12:00,1.17368,1.17368,1.17357,1.17363,78,0,0
2025-09-11 22:15:00,1.17364,1.17381,1.17361,1.1738,81,0,0
