time,open,high,low,close,tick_volume,spread,real_volume
2025-09-12 05:40:00,1.35591,1.35591,1.35568,1.35577,186,2,0
2025-09-12 05:45:00,1.35575,1.35592,1.3556599999999999,1.35587,159,3,0
2025-09-12 05:50:00,1.35588,1.35588,1.35569,1.3558,227,2,0
2025-09-12 05:55:00,1.35581,1.35589,1.35572,1.35581,205,2,0
2025-09-12 06:00:00,1.3558,1.35583,1.35564,1.3558,224,2,0
2025-09-12 06:05:00,1.35577,1.35584,1.35559,1.35564,184,2,0
2025-09-12 06:10:00,1.3556300000000001,1.35585,1.3556300000000001,1.35578,219,2,0
2025-09-12 06:15:00,1.35578,1.3558,1.3555,1.35551,208,2,0
2025-09-12 06:20:00,1.35549,1.35559,1.35545,1.35551,148,2,0
2025-09-12 06:25:00,1.35552,1.35561,1.35547,1.35554,130,2,0
2025-09-12 06:30:00,1.35552,1.3556599999999999,1.3554300000000001,1.35565,211,2,0
2025-09-12 06:35:00,1.35567,1.35585,1.35562,1.3557000000000001,163,2,0
2025-09-12 06:40:00,1.35572,1.35575,1.3556,1.35565,118,2,0
2025-09-12 06:45:00,1.35562,1.35562,1.35554,1.3556,80,2,0
2025-09-12 06:50:00,1.35559,1.35559,1.35537,1.3554300000000001,151,2,0
2025-09-12 06:55:00,1.35544,1.35562,1.35533,1.35552,159,2,0
2025-09-12 07:00:00,1.35553,1.35553,1.35534,1.35548,190,2,0
2025-09-12 07:05:00,1.35547,1.35561,1.35547,1.35553,156,2,0
2025-09-12 07:10:00,1.35552,1.35552,1.35522,1.35541,153,2,0
2025-09-12 07:15:00,1.3553899999999999,1.3555,1.35522,1.35532,172,2,0
2025-09-12 07:20:00,1.35531,1.3554599999999999,1.3553,1.35544,201,2,0
2025-09-12 07:25:00,1.35545,1.35558,1.35544,1.35552,204,2,0
2025-09-12 07:30:00,1.35551,1.35556,1.35537,1.35549,237,2,0
2025-09-12 07:35:00,1.3555,1.35555,1.35528,1.35537,167,2,0
2025-09-12 07:40:00,1.35538,1.35552,1.35537,1.3553899999999999,119,2,0
2025-09-12 07:45:00,1.35538,1.35551,1.35532,1.35549,156,2,0
2025-09-12 07:50:00,1.3555,1.35565,1.3555,1.35561,100,2,0
2025-09-12 07:55:00,1.3556,1.35568,1.35552,1.35562,120,2,0
2025-09-12 08:00:00,1.35561,1.35565,1.35545,1.35558,174,2,0
2025-09-12 08:05:00,1.35558,1.35559,1.35522,1.35532,146,2,0
2025-09-12 08:10:00,1.35533,1.3554300000000001,1.35527,1.3554,112,2,0
2025-09-12 08:15:00,1.35541,1.35555,1.3554,1.35553,152,2,0
2025-09-12 08:20:00,1.35554,1.3556300000000001,1.35542,1.35545,95,2,0
2025-09-12 08:25:00,1.3554599999999999,1.35569,1.35544,1.35564,162,2,0
2025-09-12 08:30:00,1.3556300000000001,1.35579,1.35561,1.35579,143,2,0
2025-09-12 08:35:00,1.35578,1.35578,1.35557,1.35568,226,2,0
2025-09-12 08:40:00,1.35567,1.35594,1.3556599999999999,1.35581,196,2,0
2025-09-12 08:45:00,1.35582,1.3560400000000001,1.35578,1.35587,207,2,0
2025-09-12 08:50:00,1.35586,1.35589,1.35569,1.35571,162,2,0
2025-09-12 08:55:00,1.35569,1.35584,1.35556,1.35556,154,16,0
2025-09-12 09:00:00,1.35556,1.35574,1.3548200000000001,1.35527,283,17,0
2025-09-12 09:05:00,1.35526,1.35526,1.35494,1.35522,358,17,0
2025-09-12 09:10:00,1.35521,1.35548,1.3551,1.35547,304,3,0
2025-09-12 09:15:00,1.35548,1.35548,1.35501,1.35528,316,3,0
2025-09-12 09:20:00,1.35527,1.35527,1.35486,1.35489,274,3,0
2025-09-12 09:25:00,1.35488,1.35495,1.35453,1.3547,366,3,0
2025-09-12 09:30:00,1.35469,1.35506,1.35449,1.355,435,3,0
2025-09-12 09:35:00,1.35498,1.35531,1.3548499999999999,1.35491,322,3,0
2025-09-12 09:40:00,1.3549,1.35528,1.35489,1.35519,226,3,0
2025-09-12 09:45:00,1.35518,1.35542,1.35495,1.35519,274,3,0
2025-09-12 09:50:00,1.3552,1.35555,1.35493,1.35533,468,4,0
2025-09-12 09:55:00,1.35531,1.35586,1.35531,1.35568,429,3,0
2025-09-12 10:00:00,1.35569,1.35705,1.35568,1.3569,546,3,0
2025-09-12 10:05:00,1.35691,1.35699,1.3567,1.35682,321,3,0
2025-09-12 10:10:00,1.35681,1.3569499999999999,1.35656,1.35673,258,3,0
2025-09-12 10:15:00,1.35674,1.3572199999999999,1.35674,1.35717,341,2,0
2025-09-12 10:20:00,1.3571900000000001,1.35751,1.35702,1.3571900000000001,395,2,0
2025-09-12 10:25:00,1.35717,1.35728,1.35691,1.35709,419,2,0
2025-09-12 10:30:00,1.35708,1.35709,1.35595,1.3564,430,2,0
2025-09-12 10:35:00,1.35638,1.35672,1.35635,1.35644,473,2,0
2025-09-12 10:40:00,1.35645,1.35657,1.3560400000000001,1.35622,435,3,0
2025-09-12 10:45:00,1.35623,1.35659,1.35621,1.35648,439,3,0
2025-09-12 10:50:00,1.3565,1.35659,1.35639,1.3565,363,2,0
2025-09-12 10:55:00,1.35651,1.35673,1.35629,1.35641,337,2,0
2025-09-12 11:00:00,1.3564,1.3564,1.35593,1.35601,321,2,0
2025-09-12 11:05:00,1.3559999999999999,1.3562,1.35519,1.3552,504,2,0
2025-09-12 11:10:00,1.35521,1.35552,1.3544100000000001,1.3545,511,4,0
2025-09-12 11:15:00,1.35446,1.35446,1.35365,1.35382,763,5,0
2025-09-12 11:20:00,1.35381,1.3538700000000001,1.35346,1.3537,601,2,0
2025-09-12 11:25:00,1.35371,1.35452,1.35368,1.3544800000000001,577,2,0
2025-09-12 11:30:00,1.3545099999999999,1.35479,1.35422,1.35456,514,3,0
2025-09-12 11:35:00,1.35453,1.35477,1.35426,1.35437,342,3,0
2025-09-12 11:40:00,1.35436,1.3544100000000001,1.35373,1.35377,455,3,0
2025-09-12 11:45:00,1.35378,1.35392,1.35318,1.35327,453,2,0
2025-09-12 11:50:00,1.3533,1.35339,1.35309,1.35328,389,2,0
2025-09-12 11:55:00,1.3533,1.35349,1.35311,1.35337,306,2,0
2025-09-12 12:00:00,1.35338,1.35369,1.35313,1.35338,392,2,0
2025-09-12 12:05:00,1.35339,1.35339,1.353,1.35307,360,2,0
2025-09-12 12:10:00,1.35306,1.35358,1.35304,1.35358,522,2,0
2025-09-12 12:15:00,1.3535300000000001,1.3538299999999999,1.35352,1.35374,475,3,0
2025-09-12 12:20:00,1.35373,1.35382,1.35341,1.35382,334,2,0
2025-09-12 12:25:00,1.35381,1.35406,1.35361,1.35399,377,2,0
2025-09-12 12:30:00,1.354,1.35419,1.35384,1.35396,323,2,0
2025-09-12 12:35:00,1.35395,1.35396,1.35308,1.35338,381,2,0
2025-09-12 12:40:00,1.35337,1.35359,1.35328,1.35337,356,2,0
2025-09-12 12:45:00,1.35338,1.35372,1.35338,1.35366,257,2,0
2025-09-12 12:50:00,1.35371,1.3544,1.35368,1.3544,312,2,0
2025-09-12 12:55:00,1.35438,1.3548,1.35431,1.35463,343,3,0
2025-09-12 13:00:00,1.35464,1.35533,1.35455,1.35528,367,3,0
2025-09-12 13:05:00,1.35529,1.35538,1.35511,1.35534,323,2,0
2025-09-12 13:10:00,1.35533,1.35585,1.3550900000000001,1.3551,378,2,0
2025-09-12 13:15:00,1.35511,1.3556,1.35504,1.35549,374,2,0
2025-09-12 13:20:00,1.35552,1.35568,1.3554300000000001,1.35557,235,2,0
2025-09-12 13:25:00,1.35558,1.35559,1.35515,1.35532,295,2,0
2025-09-12 13:30:00,1.35531,1.35552,1.35521,1.35538,357,2,0
2025-09-12 13:35:00,1.35538,1.35544,1.35497,1.35513,318,2,0
2025-09-12 13:40:00,1.35517,1.35551,1.35507,1.3553600000000001,362,2,0
2025-09-12 13:45:00,1.35537,1.35552,1.35499,1.35499,347,2,0
2025-09-12 13:50:00,1.35501,1.35548,1.355,1.35541,287,2,0
2025-09-12 13:55:00,1.35542,1.35575,1.3553899999999999,1.3556599999999999,365,2,0
2025-09-12 14:00:00,1.35565,1.3562699999999999,1.3556300000000001,1.35611,440,4,0
2025-09-12 14:05:00,1.3561,1.35626,1.35559,1.35571,270,3,0
2025-09-12 14:10:00,1.3557000000000001,1.35593,1.35557,1.35587,404,3,0
2025-09-12 14:15:00,1.35586,1.35595,1.35562,1.35571,352,2,0
2025-09-12 14:20:00,1.3557000000000001,1.3557000000000001,1.35522,1.3553899999999999,351,3,0
2025-09-12 14:25:00,1.3554,1.35555,1.35521,1.35541,382,2,0
2025-09-12 14:30:00,1.35542,1.35564,1.35534,1.3554,296,2,0
2025-09-12 14:35:00,1.35541,1.35548,1.3553,1.35541,270,2,0
2025-09-12 14:40:00,1.3554300000000001,1.35544,1.3551,1.35524,243,2,0
2025-09-12 14:45:00,1.35523,1.35528,1.3547500000000001,1.3548200000000001,313,3,0
2025-09-12 14:50:00,1.35483,1.35517,1.35469,1.35498,362,2,0
2025-09-12 14:55:00,1.35497,1.35501,1.35479,1.35489,406,2,0
2025-09-12 15:00:00,1.3549,1.35496,1.35411,1.35419,428,2,0
2025-09-12 15:05:00,1.3542,1.35454,1.35406,1.35422,431,3,0
2025-09-12 15:10:00,1.3542100000000001,1.3542399999999999,1.35391,1.35403,333,2,0
2025-09-12 15:15:00,1.3541,1.35439,1.35405,1.35428,301,2,0
2025-09-12 15:20:00,1.35429,1.3544,1.35402,1.35416,395,2,0
2025-09-12 15:25:00,1.3541699999999999,1.35439,1.35395,1.35411,472,2,0
2025-09-12 15:30:00,1.3541,1.35418,1.35246,1.35289,860,4,0
2025-09-12 15:35:00,1.3529,1.35311,1.35251,1.35259,787,3,0
2025-09-12 15:40:00,1.3525800000000001,1.3531900000000001,1.3524,1.3529900000000001,720,3,0
2025-09-12 15:45:00,1.35298,1.35396,1.35297,1.35382,583,3,0
2025-09-12 15:50:00,1.35381,1.35435,1.35375,1.35395,595,3,0
2025-09-12 15:55:00,1.35394,1.35442,1.35389,1.35431,523,2,0
2025-09-12 16:00:00,1.35429,1.3544800000000001,1.35391,1.35426,627,2,0
2025-09-12 16:05:00,1.35425,1.3544399999999999,1.35393,1.35415,553,2,0
2025-09-12 16:10:00,1.35416,1.3545,1.35397,1.35438,426,2,0
2025-09-12 16:15:00,1.35436,1.35439,1.35398,1.35412,505,2,0
2025-09-12 16:20:00,1.35413,1.35464,1.3541,1.35431,435,2,0
2025-09-12 16:25:00,1.35429,1.35436,1.35408,1.3542,458,2,0
2025-09-12 16:30:00,1.35419,1.35465,1.35399,1.35407,675,2,0
2025-09-12 16:35:00,1.35408,1.3544,1.35378,1.35436,751,4,0
2025-09-12 16:40:00,1.35438,1.35438,1.35405,1.35415,562,2,0
2025-09-12 16:45:00,1.35413,1.3547799999999999,1.35407,1.35462,549,2,0
2025-09-12 16:50:00,1.35461,1.35492,1.35458,1.35468,533,2,0
2025-09-12 16:55:00,1.35469,1.35495,1.35456,1.35468,494,2,0
2025-09-12 17:00:00,1.35467,1.35581,1.35459,1.35556,748,3,0
2025-09-12 17:05:00,1.35557,1.35599,1.35555,1.35587,706,3,0
2025-09-12 17:10:00,1.35588,1.35601,1.35559,1.35575,409,2,0
2025-09-12 17:15:00,1.35574,1.3560699999999999,1.3554599999999999,1.3559700000000001,573,2,0
2025-09-12 17:20:00,1.35599,1.35697,1.35596,1.3567,748,3,0
2025-09-12 17:25:00,1.35669,1.35677,1.35628,1.35656,526,2,0
2025-09-12 17:30:00,1.35654,1.3567,1.35614,1.35648,486,2,0
2025-09-12 17:35:00,1.35649,1.3565800000000001,1.3556300000000001,1.35577,445,2,0
2025-09-12 17:40:00,1.35579,1.35584,1.35516,1.35547,584,2,0
2025-09-12 17:45:00,1.35544,1.35567,1.3553,1.35567,481,2,0
2025-09-12 17:50:00,1.35568,1.3560699999999999,1.3553899999999999,1.35595,432,2,0
2025-09-12 17:55:00,1.35591,1.35599,1.35569,1.35588,625,2,0
2025-09-12 18:00:00,1.35587,1.35617,1.35582,1.35606,507,2,0
2025-09-12 18:05:00,1.35605,1.35606,1.35558,1.35589,499,3,0
2025-09-12 18:10:00,1.3559,1.35599,1.3556599999999999,1.3558,500,2,0
2025-09-12 18:15:00,1.35579,1.35616,1.35547,1.35549,463,2,0
2025-09-12 18:20:00,1.35548,1.35549,1.35491,1.35508,402,2,0
2025-09-12 18:25:00,1.3550900000000001,1.35515,1.3547799999999999,1.35514,348,2,0
2025-09-12 18:30:00,1.35516,1.35518,1.35497,1.35513,417,2,0
2025-09-12 18:35:00,1.3551,1.3552,1.35477,1.3547799999999999,288,2,0
2025-09-12 18:40:00,1.35477,1.35551,1.35477,1.35526,284,2,0
2025-09-12 18:45:00,1.35527,1.35529,1.35479,1.35489,446,3,0
2025-09-12 18:50:00,1.3549,1.35511,1.3548200000000001,1.35488,374,2,0
2025-09-12 18:55:00,1.35489,1.35489,1.35436,1.35453,338,2,0
2025-09-12 19:00:00,1.35452,1.35462,1.35428,1.35446,387,2,0
2025-09-12 19:05:00,1.35449,1.35449,1.35406,1.35432,276,2,0
2025-09-12 19:10:00,1.35428,1.35431,1.3541400000000001,1.35422,157,2,0
2025-09-12 19:15:00,1.35423,1.35471,1.35422,1.35461,234,2,0
2025-09-12 19:20:00,1.35462,1.35513,1.35455,1.35506,306,2,0
2025-09-12 19:25:00,1.35507,1.35559,1.35506,1.35558,204,2,0
2025-09-12 19:30:00,1.35557,1.35568,1.35547,1.35562,315,2,0
2025-09-12 19:35:00,1.3556300000000001,1.35598,1.35558,1.35598,267,2,0
2025-09-12 19:40:00,1.35596,1.35628,1.35589,1.3562699999999999,257,2,0
2025-09-12 19:45:00,1.35626,1.35684,1.35626,1.35654,336,2,0
2025-09-12 19:50:00,1.35651,1.3566,1.3563100000000001,1.3564,259,2,0
2025-09-12 19:55:00,1.35642,1.35642,1.35596,1.35602,264,2,0
2025-09-12 20:00:00,1.3560400000000001,1.35635,1.35599,1.35623,283,2,0
2025-09-12 20:05:00,1.35622,1.35663,1.35622,1.35659,215,2,0
2025-09-12 20:10:00,1.35656,1.3568,1.35652,1.35667,308,2,0
2025-09-12 20:15:00,1.35666,1.35683,1.35663,1.35673,336,2,0
2025-09-12 20:20:00,1.35672,1.35674,1.35649,1.35656,262,2,0
2025-09-12 20:25:00,1.35657,1.3566,1.35628,1.35632,209,2,0
2025-09-12 20:30:00,1.35633,1.35648,1.3562699999999999,1.35643,208,2,0
2025-09-12 20:35:00,1.35641,1.35647,1.35622,1.35628,234,2,0
2025-09-12 20:40:00,1.3563,1.35643,1.3562699999999999,1.35638,197,2,0
2025-09-12 20:45:00,1.35635,1.35646,1.3562699999999999,1.35644,212,2,0
2025-09-12 20:50:00,1.35643,1.3565800000000001,1.35623,1.35628,200,2,0
2025-09-12 20:55:00,1.35629,1.35633,1.35594,1.35598,258,2,0
2025-09-12 21:00:00,1.35599,1.35635,1.35596,1.35622,274,2,0
